Area,RoomFloor,TopFloor,Price,Address,RoomArea,KitchenArea,BuildDate,BathroomNum,BathroomType,BalconyNum,BalconyType,Repair,TypeofBuilding,TypeofMaterial,Heating,GasSupply
32,9,9,1600000,"Калининградская область, Калининград, р-н Московский, Инженерная улица",,,1983,,,1, лоджия,Косметический,Блочный,,,
34,4,5,1600000,"Калининградская область, Калининград, р-н Московский, Машиностроительная улица, 104",17,6,1977,1, совмещенный,1, балкон,Без ремонта,,,,
31,7,9,1600000,"Калининградская область, Калининград, р-н Московский, Батальная улица",,,1987,1, раздельный,1, лоджия,Косметический,Панельный,,,
24,1,5,1610000,"Калининградская область, Калининград, р-н Московский, Полоцкая улица",,,,1, совмещенный,,,Евроремонт,,,,
29.7,2,3,1615000,"Калининградская область, Калининград, р-н Московский, улица Александра Суворова",,,1945,,,,,Косметический,Кирпичный,,,
32,1,5,1620000,"Калининградская область, Калининград, р-н Московский, Машиностроительная улица, 42",19.4,6,1980,1, совмещенный,,,Косметический,,,,
31,1,4,1650000,"Калининградская область, Калининград, р-н Московский, Судостроительная улица, 38",,,1973,,,,,,Кирпичный,Деревянные,Центральное,Центральное
33.4,8,9,1650000,"Калининградская область, Калининград, р-н Московский, Инженерная улица, 6",17,7,1980,,,,,,,,,
36.2,4,5,1650000,"Калининградская область, Калининград, р-н Московский, улица Подполковника Емельянова, 88А",15.5,7.7,1990,,,,,,Кирпичный,Смешанные,Центральное,Центральное
35.3,1,5,1670000,"Калининградская область, Калининград, р-н Московский, улица Подполковника Емельянова, 88А",18,9,,,,,,,,,,
30,2,5,1650000,"Калининградская область, Калининград, р-н Московский, Мукомольная улица, 10",18,6,1974,,,,,Косметический,Блочный,Смешанные,Центральное,Центральное
35,4,5,1650000,"Калининградская область, Калининград, р-н Московский, улица Подполковника Емельянова, 86А",,,1992,1, раздельный,1, балкон,Без ремонта,,Смешанные,Центральное,Центральное
31,1,5,1650000,"Калининградская область, Калининград, р-н Московский, Мукомольная улица, 12",18,5,1974,,,,,,,,,
36,1,9,1658000,"Калининградская область, Калининград, р-н Московский, улица Ульяны Громовой, 131",14.5,11.5,,,,,,,,,,
34,5,9,1650000,"Калининградская область, Калининград, р-н Московский, Батальная улица, 83",,7,1980,1, раздельный,1, лоджия,Косметический,Панельный,Железобетонные,Центральное,Центральное
35,7,9,2400000,"Калининградская область, Калининград, р-н Московский, Тихорецкая улица",,,,,,1, лоджия,Косметический,,,,
45,6,10,2300000,"Калининградская область, Калининград, р-н Московский, улица Аллея Смелых",,,2015,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
33.5,2,10,1800000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого",13.6,9.8,2008,,,,,,,,,
41.5,9,10,2400000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого, 13",19,11.4,2013,,,,,,Кирпичный,Железобетонные,Центральное,Центральное
20,2,5,1570000,"Калининградская область, Калининград, р-н Московский, Школьная улица, 5",9.7,5.4,1977,,,1, балкон,Косметический,,,,
19,1,3,1200000,"Калининградская область, Калининград, р-н Московский, улица Александра Суворова",,,,,,,,Косметический,,,,
35,3,10,2250000,"Калининградская область, Калининград, р-н Московский, улица Николая Карамзина, 7",17,9,,,,,,,,,,
31,3,5,1460000,"Калининградская область, Калининград, р-н Московский, Тихорецкая улица",18,5.6,1974,1, совмещенный,1, балкон,Косметический,Панельный,,,
40,4,6,2400000,"Калининградская область, Калининград, р-н Московский, улица Александра Суворова",,10,2007,,,1, лоджия,Евроремонт,Кирпичный,,,
33,1,9,2200000,"Калининградская область, Калининград, р-н Московский, улица Багратиона",,,,1, совмещенный,1, лоджия,Евроремонт,Панельный,,,
38.4,8,9,2600000,"Калининградская область, Калининград, р-н Московский, Печатная улица, 21А",16,11,2014,,,,,,,,,
34,6,9,2200000,"Калининградская область, Калининград, р-н Московский, улица Дзержинского",,,,1, совмещенный,1, балкон,Евроремонт,,,,
29,1,5,1700000,"Калининградская область, Калининград, р-н Московский, улица Подполковника Емельянова",,,,,,,,Косметический,,,,
32.9,5,9,1800000,"Калининградская область, Калининград, р-н Московский, Батальная улица, 84",18.9,6.1,1982,1, раздельный,,,,,,,
25,7,8,1850000,"Калининградская область, Калининград, р-н Московский, бульвар Любови Шевцовой, 51",9,6,2020,,,1, балкон,Евроремонт,,,,
33,9,9,1550000,"Калининградская область, Калининград, р-н Московский, Машиностроительная улица, 166",,8,1981,1, раздельный,1, балкон,,,,,
16,1,5,1310000,"Калининградская область, Калининград, р-н Московский, улица Нансена",9,3,1980,1, совмещенный,,,Косметический,Панельный,,,
35,6,9,2460000,"Калининградская область, Калининград, р-н Московский, улица Николая Карамзина, 56",16,9,,,,1, лоджия,Косметический,,,,
32,3,9,2300000,"Калининградская область, Калининград, р-н Московский, улица Маршала Новикова",,9,,1, совмещенный,1, лоджия,Евроремонт,,,,
37.1,1,9,2400000,"Калининградская область, Калининград, р-н Московский, улица Дзержинского",,,,1, совмещенный,1, лоджия,Косметический,,,,
20.1,4,5,1100000,"Калининградская область, Калининград, р-н Московский, Заводская улица, 31",13,3.7,1978,1, раздельный,1, балкон,Косметический,Блочный,Железобетонные,Центральное,
31,7,9,1600000,"Калининградская область, Калининград, р-н Московский, Батальная улица",,,1987,1, раздельный,1, лоджия,Косметический,Панельный,,,
30,2,5,1600000,"Калининградская область, Калининград, р-н Московский, Великолукская улица",,,1977,1, совмещенный,,,Косметический,Блочный,,,
45,2,9,2400000,"Калининградская область, Калининград, р-н Московский, улица Ульяны Громовой",,,2013,,,,,Косметический,Кирпичный,,,
36,7,9,2170000,"Калининградская область, Калининград, р-н Московский, Киевская улица, 121А",18,8,2003,,,,,,,,,
52,2,9,2800000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого, 17",18.1,14,2014,1, совмещенный,1, балкон,Косметический,Блочный,Железобетонные,Котел/Квартирное отопление,Центральное
41,4,5,2300000,"Калининградская область, Калининград, р-н Московский, Печатная улица",,,2013,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
36,1,16,2150000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого, 34",,,2014,,,,,,Кирпичный,Железобетонные,Центральное,
35,7,8,2450000,"Калининградская область, Калининград, р-н Московский, Минусинская улица, 19",16,10,2015,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,Железобетонные,Центральное,Центральное
32,5,5,2150000,"Калининградская область, Калининград, р-н Московский, площадь Калинина, 17",19,6.5,1964,1, совмещенный,1, балкон,Косметический,Блочный,Смешанные,Центральное,Центральное
32,1,3,1450000,"Калининградская область, Калининград, р-н Московский, Березовая улица",,,,1, раздельный,,,Косметический,Кирпичный,,,
36.6,3,5,2300000,"Калининградская область, Калининград, р-н Московский, Мукомольная улица, 12А",16.9,8,1991,1, раздельный,1, балкон,Косметический,Блочный,Смешанные,Центральное,Центральное
33,4,6,2100000,"Калининградская область, Калининград, р-н Московский, улица Дзержинского, 44",6,18.3,1990,1, совмещенный,1, балкон,Косметический,Кирпичный,Смешанные,Центральное,Центральное
39,10,17,2500000,"Калининградская область, Калининград, р-н Московский, Интернациональная улица, 64",18,9,2008,1, совмещенный,1, балкон,Косметический,Кирпичный,Железобетонные,Центральное,
42,8,10,2200000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого, 26",13.9,9.6,2008,1, совмещенный,1, балкон,Косметический,,,,
32,1,5,2000000,"Калининградская область, Калининград, р-н Московский, Красноармейская улица",17.6,6.2,1968,1, совмещенный,,,Косметический,Блочный,,,
34,7,9,2250000,"Калининградская область, Калининград, р-н Московский, улица Богдана Хмельницкого, 44",14,7,1974,1, раздельный,1, балкон,Косметический,,,,
33,1,9,2250000,"Калининградская область, Калининград, р-н Московский, улица Богдана Хмельницкого, 36",14,8,1974,,,,,,,,,
32,7,9,1700000,"Калининградская область, Калининград, р-н Московский, Батальная улица, 8Г",14,8,1987,,,1, лоджия,Косметический,Панельный,Железобетонные,Центральное,Центральное
42.1,6,6,1600000,"Калининградская область, Калининград, р-н Московский, Прибрежный мкр, улица Береговая",17.4,9,1990,1, совмещенный,,,Косметический,Панельный,,,
30,2,5,1650000,"Калининградская область, Калининград, р-н Московский, Мукомольная улица, 10",18,6,1974,1, совмещенный,1, балкон,Косметический,Блочный,Смешанные,Центральное,Центральное
41.4,9,10,2750000,"Калининградская область, Калининград, р-н Московский, набережная Генерала Карбышева, 20",18.3,8.5,1985,1, раздельный,1, балкон,Косметический,Панельный,Смешанные,Центральное,
53.6,8,10,2250000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого",,,2013,1, совмещенный,1, балкон,Евроремонт,Блочный,,,
26,7,7,1850000,"Калининградская область, Калининград, р-н Московский, бульвар Любови Шевцовой, 51",9,5.7,1989,1, совмещенный,1, лоджия,Косметический,,,,
38,4,8,2410000,"Калининградская область, Калининград, р-н Московский, Минусинская улица, 21",,8,2015,1, совмещенный,1, лоджия,Косметический,Кирпичный,Железобетонные,Котел/Квартирное отопление,Центральное
40.7,7,9,2950000,"Калининградская область, Калининград, р-н Московский, улица Генерала Толстикова, 16",30,8.7,2007,,,1, балкон,Косметический,Кирпичный,Железобетонные,Центральное,Автономное
34,3,3,1900000,"Калининградская область, Калининград, р-н Московский, улица Станиславского, 60",18,10,2014,1, раздельный,1, балкон,Косметический,,,,
32.5,10,14,1850000,"Калининградская область, Калининград, р-н Московский, Летняя улица, 72",15,10,,1, совмещенный,1, лоджия,Без ремонта,,,,
30,1,5,2200000,"Калининградская область, Калининград, р-н Московский, улица Багратиона, 130",16,5.2,1969,,,,,Без ремонта,,,,
31,8,8,2250000,"Калининградская область, Калининград, р-н Московский, улица Маршала Новикова",,,2016,,,1, лоджия,Евроремонт,,,,
33.4,8,9,1650000,"Калининградская область, Калининград, р-н Московский, Инженерная улица, 6",17,7,1980,,,,,,,,,
31,3,3,1600000,"Калининградская область, Калининград, р-н Московский, Киевская улица",13,,1945,1, совмещенный,,,Косметический,Кирпичный,,,
31,8,10,2350000,"Калининградская область, Калининград, р-н Московский, улица Николая Карамзина",,,,,,,,Косметический,,,,
38.4,1,9,1800000,"Калининградская область, Калининград, р-н Московский, улица Левитана, 63к3",14,10,2014,1, совмещенный,,,,Панельный,Железобетонные,Центральное,Центральное
37,4,5,2000000,"Калининградская область, Калининград, р-н Московский, проспект Калинина",,,,,,,,Косметический,Кирпичный,,,
34,5,5,2200000,"Калининградская область, Калининград, р-н Московский, площадь Калинина, 21",17,6,1970,1, совмещенный,,,Евроремонт,,,,
40,1,3,1700000,"Калининградская область, Калининград, р-н Московский, Батальная улица",,,,1, совмещенный,1, балкон,Евроремонт,Кирпичный,,,
34.06,14,14,1800000,"Калининградская область, Калининград, р-н Московский, Летняя улица, 72",15.3,9.8,2018,1, совмещенный,1, лоджия,Без ремонта,,,,
38,4,9,2300000,"Калининградская область, Калининград, р-н Московский, улица Николая Карамзина",,,,1, совмещенный,1, лоджия,Косметический,,,,
36,6,9,1700000,"Калининградская область, Калининград, р-н Московский, Батальная улица",,,1986,1, раздельный,1, лоджия,Евроремонт,Панельный,,,
31,4,5,2320000,"Калининградская область, Калининград, р-н Московский, Ленинский проспект, 96",18,6,1961,,,1, балкон,Косметический,Блочный,Смешанные,Центральное,Центральное
41,4,5,2300000,"Калининградская область, Калининград, р-н Московский, Печатная улица",,,2014,1, совмещенный,1, лоджия,Косметический,Кирпичный,,,
35.3,3,9,1750000,"Калининградская область, Калининград, р-н Московский, Киевская улица, 121А",18,7.7,1999,,,,,,Блочный,Железобетонные,Центральное,
32,6,9,2400000,"Калининградская область, Калининград, р-н Московский, улица Николая Карамзина, 34",16,10,2017,1, совмещенный,1, лоджия,Косметический,,,,
32,5,10,2350000,"Калининградская область, Калининград, р-н Московский, улица Генерала Толстикова",,,2019,1, совмещенный,1, балкон,Евроремонт,Монолитный,,,
26,6,10,2350000,"Калининградская область, Калининград, р-н Московский, улица Генерала Толстикова, 2А",12,6,2019,1, совмещенный,1, балкон,Евроремонт,,,,
30,2,5,1650000,"Калининградская область, Калининград, р-н Московский, Мукомольная улица",18,6,,1, совмещенный,1, балкон,Косметический,Панельный,,,
33,6,9,1700000,"Калининградская область, Калининград, р-н Московский, Батальная улица",,,1980,1, раздельный,1, лоджия,Косметический,Панельный,,,
29,4,14,1820000,"Калининградская область, Калининград, р-н Московский, Летняя улица, 72",12.5,8.8,,,,1, балкон,,,,,
32,7,9,2400000,"Калининградская область, Калининград, р-н Московский, улица Николая Карамзина",,,,1, совмещенный,1, лоджия,Евроремонт,,,,
33,2,9,2100000,"Калининградская область, Калининград, р-н Московский, улица Ульяны Громовой",,,2015,,,,,Косметический,Кирпичный,,,
23,5,5,1320000,"Калининградская область, Калининград, р-н Московский, Ангарская улица",,,1981,,,,,Косметический,Кирпичный,,,
34,5,10,2200000,"Калининградская область, Калининград, р-н Московский, улица Николая Карамзина",,,,1, совмещенный,1, балкон,Евроремонт,,,,
32,1,9,1760000,"Калининградская область, Калининград, р-н Московский, Батальная улица, 69А",,,1981,1, раздельный,1, балкон,Косметический,Кирпичный,Железобетонные,Центральное,Центральное
33,5,5,1900000,"Калининградская область, Калининград, р-н Московский, улица Дзержинского, 44",18,6,1990,,,,,Косметический,Кирпичный,Смешанные,Центральное,Центральное
45,4,9,3000000,"Калининградская область, Калининград, р-н Московский, улица Дзержинского, 78Б",19.1,12.2,2007,1, совмещенный,1, балкон,Косметический,Кирпичный,Железобетонные,Котел/Квартирное отопление,Центральное
31,8,8,2570000,"Калининградская область, Калининград, р-н Московский, улица Маршала Новикова, 13",14,7,2016,1, совмещенный,1, лоджия,Евроремонт,,,,
32,2,8,2500000,"Калининградская область, Калининград, р-н Московский, Минусинская улица",14,7.5,2014,1, совмещенный,,,Косметический,Кирпичный,,,
37,2,9,1700000,"Калининградская область, Калининград, р-н Московский, Машиностроительная улица",,,,,,1, лоджия,Евроремонт,Панельный,,,
37,8,9,2300000,"Калининградская область, Калининград, р-н Московский, Минусинская улица",,,2015,,,1, лоджия,Косметический,Кирпичный,,,
59,5,10,2600000,"Калининградская область, Калининград, р-н Московский, Батальная улица",23,11,,1, раздельный,,,Евроремонт,Кирпичный,,,
33,5,5,2400000,"Калининградская область, Калининград, р-н Московский, Ленинский проспект, 97",,6,1964,1, совмещенный,1, балкон,Евроремонт,,,,
33,9,9,2300000,"Калининградская область, Калининград, р-н Московский, улица Багратиона",,,1977,1, раздельный,1, балкон,Евроремонт,Панельный,,,
29.6,3,3,1850000,"Калининградская область, Калининград, р-н Московский, Мукомольная улица",17,7,,1, совмещенный,,,Евроремонт,,,,
33.3,2,3,1800000,"Калининградская область, Калининград, р-н Московский, Коммунистическая улица, 61",17,5.6,1945,,,,,,Кирпичный,Деревянные,Центральное,Центральное
33,4,5,2280000,"Калининградская область, Калининград, р-н Московский, Ленинский проспект",,7,1970,1, совмещенный,1, балкон,Косметический,Кирпичный,,,
33.5,5,9,2400000,"Калининградская область, Калининград, р-н Московский, Октябрьская улица",,,,1, раздельный,1, балкон,Косметический,,,,
30,7,11,2300000,"Калининградская область, Калининград, р-н Московский, улица Александра Суворова, 29",14,9,2015,1, раздельный,1, балкон,Косметический,Кирпичный,Железобетонные,Центральное,
33,1,5,2250000,"Калининградская область, Калининград, р-н Московский, улица Дзержинского, 44",,,1990,1, раздельный,1, балкон,,Кирпичный,Смешанные,Центральное,Центральное
26,1,5,1300000,"Калининградская область, Калининград, р-н Московский, улица Ивана Земнухова",,,,,,,,Косметический,,,,
42,10,10,1800000,"Калининградская область, Калининград, р-н Московский, Интернациональная улица, 33",18.4,8.6,1980,1, раздельный,1, балкон,Без ремонта,,,,
31,1,5,1650000,"Калининградская область, Калининград, р-н Московский, Мукомольная улица, 12",18,5,1974,,,,,,,,,
43,5,5,2000000,"Калининградская область, Калининград, р-н Московский, Киевская улица",,,1989,,,,,Косметический,Кирпичный,,,
32,1,9,2300000,"Калининградская область, Калининград, р-н Московский, Эльблонгская улица, 31",14,8,1983,1, совмещенный,1, балкон,Евроремонт,Панельный,Железобетонные,Центральное,Центральное
37,7,7,2350000,"Калининградская область, Калининград, р-н Московский, улица Володарского",,,,1, совмещенный,1, балкон,Евроремонт,,,,
33,1,9,2360000,"Калининградская область, Калининград, р-н Московский, улица Богдана Хмельницкого, 36",15,8,2000,,,,,,,,,
33,7,8,2055000,"Калининградская область, Калининград, р-н Московский, Минусинская улица, 24",15,8,2013,1, раздельный,1, балкон,Без ремонта,,,,
35,7,9,2100000,"Калининградская область, Калининград, р-н Московский, Киевская улица, 121А",17.9,6.8,1999,1, совмещенный,1, балкон,Косметический,Блочный,Железобетонные,Центральное,
47.2,1,5,2000000,"Калининградская область, Калининград, р-н Московский, Прибрежный мкр, улица Воскресенская, 6",18.2,12.8,2006,1, совмещенный,1, лоджия,Косметический,Кирпичный,Железобетонные,Автономная котельная,Центральное
35,5,10,2050000,"Калининградская область, Калининград, р-н Московский, улица Ульяны Громовой, 131",17,9,,,,,,,,,,
32,4,8,2250000,"Калининградская область, Калининград, р-н Московский, Минусинская улица",,,2014,,,,,Косметический,,,,
34.1,1,5,1850000,"Калининградская область, Калининград, р-н Московский, улица Ульяны Громовой",,,,,,1, лоджия,Евроремонт,,,,
31,5,5,1650000,"Калининградская область, Калининград, р-н Московский, Черниговская улица, 35",17,6,,1, раздельный,1, балкон,Косметический,,,,
38,1,5,1860000,"Калининградская область, Калининград, р-н Московский, Типографская улица, 8",19.1,9.1,1990,1, совмещенный,1, балкон,Косметический,Блочный,Смешанные,Центральное,Центральное
33,5,12,2050000,"Калининградская область, Калининград, р-н Московский, улица Александра Суворова, 35",15.5,8,,1, раздельный,1, балкон,Без ремонта,,,,
33,7,7,2050000,"Калининградская область, Калининград, р-н Московский, Минусинская улица, 19",,,2016,1, раздельный,1, балкон,Без ремонта,Кирпичный,Железобетонные,Центральное,Центральное
32,1,11,1800000,"Калининградская область, Калининград, р-н Московский, улица Александра Суворова",,,2015,1, совмещенный,,,Косметический,Кирпичный,,,
32,1,5,2400000,"Калининградская область, Калининград, р-н Московский, улица Багратиона",,,1964,,,,,Дизайнерский,Блочный,,,
33,2,9,2000000,"Калининградская область, Калининград, р-н Московский, Машиностроительная улица, 162",15,7,1979,1, раздельный,1, балкон,Косметический,,,,
33.4,9,9,1700000,"Калининградская область, Калининград, р-н Московский, Батальная улица, 8А",18.9,7.8,,,,,,,,,,
42.7,5,5,2050000,"Калининградская область, Калининград, р-н Московский, Киевская улица, 32",17.8,9,1989,1, раздельный,1, балкон,,Кирпичный,Смешанные,Центральное,Центральное
37,1,10,2060000,"Калининградская область, Калининград, р-н Московский, Интернациональная улица, 42",19,9,1994,1, совмещенный,1, балкон,Косметический,Панельный,Железобетонные,Центральное,Центральное
37,1,10,2060000,"Калининградская область, Калининград, р-н Московский, Интернациональная улица, 42",19,9,1994,1, совмещенный,1, балкон,Косметический,Панельный,Железобетонные,Центральное,Центральное
35,6,9,1950000,"Калининградская область, Калининград, р-н Московский, Киевская улица",,7,1999,,,,,Косметический,Блочный,,,
31,3,3,1700000,"Калининградская область, Калининград, р-н Московский, Киевская улица",,,1945,1, совмещенный,,,Косметический,Кирпичный,,,
34,7,9,2300000,"Калининградская область, Калининград, р-н Московский, улица Дзержинского, 98",,9,2012,1, совмещенный,1, лоджия,Косметический,Блочный,Железобетонные,Котел/Квартирное отопление,Центральное
38,7,16,2200000,"Калининградская область, Калининград, р-н Московский, улица Олега Кошевого",,,2014,,,,,Косметический,Кирпичный,,,
33,1,9,2150000,"Калининградская область, Калининград, р-н Московский, улица Багратиона",,,,1, совмещенный,1, балкон,Косметический,,,,
36,4,5,2160000,"Калининградская область, Калининград, р-н Московский, Мукомольная улица, 12А",19,8,1991,1, раздельный,1, балкон,,Блочный,Смешанные,Центральное,Центральное
35,1,9,1750000,"Калининградская область, Калининград, р-н Московский, Батальная улица, 77",14,6.8,1981,1, раздельный,1, балкон,,Панельный,Железобетонные,Центральное,Центральное
33,5,5,2280000,"Калининградская область, Калининград, р-н Московский, Ленинский проспект",,,1970,1, совмещенный,1, балкон,Косметический,Блочный,,,
42.1,11,13,2400000,"Калининградская область, Калининград, р-н Московский, Интернациональная улица",,,2014,1, совмещенный,1, балкон,Косметический,Кирпичный,,,
35.6,2,5,2200000,"Калининградская область, Калининград, р-н Московский, улица Подполковника Емельянова, 88А",16,14,1988,1, совмещенный,,,Евроремонт,Кирпичный,Смешанные,Центральное,Центральное
39,8,9,2500000,"Калининградская область, Калининград, р-н Московский, улица Дзержинского",19,8.5,2019,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,,,
40,5,5,2390000,"Калининградская область, Калининград, р-н Московский, бульвар Любови Шевцовой",19.2,9.2,1990,1, совмещенный,1, балкон,Евроремонт,Панельный,,,
33,4,5,3500000,"Калининградская область, Калининград, р-н Московский, улица Багратиона",,,,,,,,Без ремонта,Кирпичный,,,
42,2,3,2500000,"Калининградская область, Калининград, р-н Московский, улица Ивана Земнухова",18,9,,1, совмещенный,1, лоджия,Косметический,Кирпичный,,,
34,4,10,2300000,"Калининградская область, Калининград, р-н Московский, Тихорецкая улица",,,2015,1, совмещенный,1, балкон,Косметический,Кирпичный,,,
37,1,9,2000000,"Калининградская область, Калининград, р-н Московский, улица Чаадаева, 33",19,9.2,1979,,,,,,,,,
37,3,8,2300000,"Калининградская область, Калининград, р-н Московский, улица Дзержинского",,,,1, совмещенный,1, лоджия,Евроремонт,,,,
36,2,5,1650000,"Калининградская область, Калининград, р-н Московский, улица Подполковника Емельянова",,,1992,,,,,Косметический,,,,
33,6,9,1750000,"Калининградская область, Калининград, р-н Московский, Батальная улица, 68",18,6.5,,,,,,,,,,
35,1,9,2400000,"Калининградская область, Калининград, р-н Московский, улица Ульяны Громовой, 96",16,9.6,,1, совмещенный,1, лоджия,Косметический,,,,
34,7,9,2350000,"Калининградская область, Калининград, р-н Московский, улица Дзержинского, 98",,,2012,1, совмещенный,1, лоджия,Евроремонт,Блочный,Железобетонные,Котел/Квартирное отопление,Центральное
32,5,5,1750000,"Калининградская область, Калининград, р-н Московский, Коммунистическая улица, 41",,7,1978,1, раздельный,1, балкон,Косметический,Панельный,Железобетонные,Центральное,Центральное
37.6,3,5,1750000,"Калининградская область, Калининград, р-н Московский, улица Ульяны Громовой, 52",19.2,9.8,,1, совмещенный,1, балкон,Косметический,,,,
41,3,8,2700000,"Калининградская область, Калининград, р-н Московский, улица Зои Космодемьянской, 14",18,9,2014,1, совмещенный,1, балкон,Косметический,,Железобетонные,Центральное,Автономное
31,4,5,2250000,"Калининградская область, Калининград, р-н Московский, улица Багратиона, 90",18,6,,,,,,,,,,
42.4,1,8,2470000,"Калининградская область, Калининград, р-н Московский, улица Николая Карамзина, 4",20,10.5,2008,,,,,,Кирпичный,Железобетонные,Автономная котельная,Центральное
38,9,10,2040000,"Калининградская область, Калининград, р-н Московский, Интернациональная улица, 40",19,9,1992,1, раздельный,1, балкон,Косметический,,,,
42.7,5,5,2000000,"Калининградская область, Калининград, р-н Московский, Киевская улица, 32",17.8,9,1989,1, раздельный,,,Евроремонт,Кирпичный,Смешанные,Центральное,Центральное
35,5,5,2150000,"Калининградская область, Калининград, р-н Московский, Летняя улица",18,9,2018,1, совмещенный,1, балкон,Евроремонт,Кирпичный,,,
33.5,2,9,1700000,"Калининградская область, Калининград, р-н Московский, Машиностроительная улица",,,,1, раздельный,1, лоджия,Косметический,,,,
39,5,5,1750000,"Калининградская область, Калининград, р-н Московский, бульвар Любови Шевцовой, 60",18,8,1988,,,,,Без ремонта,Панельный,Железобетонные,Центральное,Центральное
35,6,10,2400000,"Калининградская область, Калининград, р-н Московский, улица Николая Карамзина, 36",16,10,2017,1, совмещенный,1, лоджия,Евроремонт,Кирпичный,Железобетонные,,
32.4,10,10,1950000,"Калининградская область, Калининград, р-н Московский, улица Ульяны Громовой, 125",,9,2008,1, раздельный,1, балкон,Косметический,Панельный,Железобетонные,Центральное,Центральное
36,7,9,1750000,"Калининградская область, Калининград, р-н Московский, Киевская улица",,,2000,,,1, балкон,Косметический,,,,
31,3,3,1600000,"Калининградская область, Калининград, р-н Московский, Киевская улица",,6.5,1945,,,,,Косметический,Кирпичный,,,
38.4,8,8,2600000,"Калининградская область, Калининград, р-н Московский, Печатная улица, 21А",16,11,2014,,,,,,,,,
42,1,7,1950000,"Калининградская область, Калининград, р-н Московский, улица Левитана, 60к3",19,9.5,2013,1, совмещенный,1, лоджия,Косметический,Панельный,Железобетонные,Центральное,
32.9,6,9,1670000,"Калининградская область, Калининград, р-н Московский, Батальная улица",,,1980,1, раздельный,1, лоджия,Косметический,Панельный,,,
32,2,5,1570000,"Калининградская область, Калининград, р-н Московский, Машиностроительная улица, 40",18,6,1970,1, совмещенный,1, лоджия,Без ремонта,,,,
38.4,3,10,2600000,"Калининградская область, Калининград, р-н Московский, улица Аллея Смелых",15.3,10.5,,1, совмещенный,1, балкон,Евроремонт,,,,
46,2,8,2400000,"Калининградская область, Калининград, р-н Московский, Машиностроительная улица",26,10,2008,1, совмещенный,1, лоджия,Евроремонт,Панельный,,,
47,11,16,2900000,"Калининградская область, Калининград, р-н Московский, Батальная улица, 94",22.2,11.6,2009,1, совмещенный,1, лоджия,,Монолитный,Железобетонные,Центральное,
42,5,10,2850000,"Калининградская область, Калининград, р-н Московский, улица Николая Карамзина, 48",16,11,,,,,,,,,,
35.6,2,5,2200000,"Калининградская область, Калининград, р-н Московский, улица Подполковника Емельянова, 88А",,,1990,1, совмещенный,1, балкон,Косметический,Кирпичный,Смешанные,Центральное,Центральное
36,9,10,2600000,"Калининградская область, Калининград, р-н Московский, Иртышский переулок, 8",17,12,2013,1, совмещенный,1, лоджия,Косметический,Панельный,Железобетонные,Котел/Квартирное отопление,Центральное
31.2,1,3,1700000,"Калининградская область, Калининград, р-н Московский, Батальная улица, 14",17,7,1945,1, совмещенный,1, балкон,Косметический,,,,
32,5,5,2000000,"Калининградская область, Калининград, р-н Московский, площадь Калинина",19,6.5,,1, совмещенный,,,Косметический,Блочный,,,
39.5,15,16,2054000,"Калининградская область, Калининград, р-н Московский, Автомобильная улица, 24",13,13,2011,1, совмещенный,1, лоджия,Без ремонта,Монолитный,Железобетонные,Котел/Квартирное отопление,Центральное
33,5,9,1700000,"Калининградская область, Калининград, р-н Московский, Тобольская улица",,,,1, совмещенный,1, балкон,Косметический,Панельный,,,
19.9,2,5,1400000,"Калининградская область, Калининград, р-н Московский, Школьная улица, 5",9.7,5.4,1970,,,,,,,,,
37,3,9,2250000,"Калининградская область, Калининград, р-н Московский, Тихорецкая улица",,,,1, совмещенный,1, лоджия,Евроремонт,,,,
36.2,4,5,1650000,"Калининградская область, Калининград, р-н Московский, улица Подполковника Емельянова, 88А",15.5,7.7,1990,,,,,,Кирпичный,Смешанные,Центральное,Центральное
34.97,9,14,2100000,"Калининградская область, Калининград, р-н Московский, Летняя улица, 72",15.3,9.6,2019,1, раздельный,1, балкон,Без ремонта,,,,
34,2,5,2150000,"Калининградская область, Калининград, р-н Московский, Краснооктябрьская улица, 1",16.1,6.2,1964,1, раздельный,1, балкон,,Блочный,Смешанные,Центральное,Центральное
